67048,0,1,1,21,49,
67079,0,0,0,0,0,
67280,1,2,25,75,155,
67336,3,25,28,39,56,
67413,0,0,0,11,303,
67417,0,14,64,118,147,
67429,0,0,2,2,4,
67479,0,0,0,0,0,
67527,0,9,29,96,248,
67537,0,0,0,0,0,
67603,0,0,0,0,0,
67604,0,7,13,33,132,
67651,4,12,25,29,31,
67730,0,0,0,0,0,
67813,0,0,0,0,0,
67830,0,0,1,3,5,
67858,0,8,11,18,18,
67861,0,0,0,0,0,
67879,0,0,0,0,0,
67895,0,0,0,0,0,
67902,3,10,19,33,78,
67957,0,0,0,0,0,
67969,0,0,0,0,0,
67980,4,22,37,55,86,
68059,0,0,0,0,0,
68103,0,0,0,0,0,
68266,2,6,7,15,29,
68523,2,2,3,3,3,
68627,0,1,16,27,30,
68824,0,0,1,2,2,
68868,3,4,9,16,34,
68880,0,0,1,2,2,
68926,2,2,3,5,9,
68931,0,0,0,0,0,
68959,3,3,4,13,23,
69431,0,0,0,0,0,
69440,0,1,1,2,11,
69532,26,47,52,60,91,
69534,0,8,11,19,46,
69544,1,11,12,15,18,
69571,0,0,0,0,0,
69611,0,0,0,0,0,
69624,4,11,42,128,185,
69775,0,0,1,1,3,
69999,0,0,0,0,0,
70016,0,4,8,14,30,
70087,3,6,9,19,34,
70133,0,1,2,24,70,
70136,0,0,0,0,0,
70173,0,0,0,0,0,
70207,0,0,0,0,0,
70264,0,17,25,65,123,
70347,1,1,2,3,8,
70405,6,9,18,25,33,
70506,0,5,32,87,106,
70555,0,0,0,0,6,
70586,2,2,2,3,3,
70591,0,0,1,6,13,
70604,0,0,0,0,0,
70814,0,0,0,0,0,
70853,2,6,16,21,21,
70871,1,3,13,14,16,
70878,0,0,0,0,0,
70927,0,23,79,224,494,
70944,0,0,0,0,0,
71059,0,0,0,0,0,
71120,0,5,14,22,28,
71183,7,16,27,27,33,
71189,0,0,0,0,0,
71308,2,3,5,5,5,
71397,1,2,2,5,11,
71495,0,0,3,8,16,
71500,2,2,15,65,187,
71509,1,3,21,52,91,
71632,0,0,0,0,4,
71674,0,1,2,5,13,
71685,0,0,0,0,0,
71721,5,18,42,123,279,
71735,1,1,1,1,1,
71753,2,4,18,22,45,
71759,2,2,10,18,32,
71800,0,0,0,0,0,
71811,0,31,107,260,437,
71861,1,4,11,22,44,
71961,0,0,3,5,5,
71962,0,0,0,0,0,
71988,0,0,0,0,0,
71989,0,0,0,0,0,
72056,0,5,5,5,5,
72108,2,7,14,30,68,
72127,2,3,3,7,36,
72136,0,0,0,0,0,
72139,0,2,7,15,17,
72247,0,0,0,0,0,
72335,0,0,0,0,0,
72393,0,0,0,0,0,
72410,0,0,0,0,0,
72510,0,1,2,4,7,
72557,0,0,0,0,0,
72577,0,0,2,9,9,
72709,0,0,0,0,0,
72833,5,14,16,18,18,
72834,0,8,9,18,43,
72849,0,0,0,0,0,
72896,0,0,0,0,0,
72928,2,2,2,4,20,
72945,0,0,0,0,0,
72949,1,5,25,36,49,
72979,0,0,0,3,6,
72981,2,2,6,6,11,
72993,9,13,37,66,80,
72998,1,1,4,5,7,
73020,2,33,38,85,112,
73132,0,0,9,13,14,
73190,0,0,0,0,0,
73198,5,16,54,94,159,
73249,0,0,0,0,0,
73472,0,0,1,1,1,
73591,1,5,16,60,85,
73629,0,0,0,10,10,
73644,0,0,0,0,0,
73671,0,0,0,0,0,
73692,0,3,4,9,11,
73697,21,26,56,91,153,
73707,0,0,0,0,0,
73741,5,31,87,163,438,
73801,0,0,0,0,0,
73844,0,0,0,0,0,
73887,0,0,0,0,0,
74099,0,0,1,1,1,
74156,0,0,1,1,5,
74363,5,7,13,17,25,
74484,0,0,0,0,0,
74498,7,14,16,31,52,
74503,2,3,4,9,78,
74593,0,0,0,0,0,
74731,0,0,0,0,0,
74778,0,0,0,0,0,
74800,1,1,2,3,6,
74859,0,0,0,0,0,
74874,0,0,0,0,0,
74914,0,0,1,1,3,
75094,0,0,0,0,0,
75098,2,7,16,20,32,
75130,7,22,59,148,242,
75156,0,30,58,85,146,
75215,0,0,0,0,0,
75452,0,0,2,6,6,
75517,0,0,0,0,0,
75543,0,0,0,0,0,
75560,0,0,29,42,54,
75600,0,0,0,0,0,
75675,1,1,1,1,2,
75742,0,0,1,1,1,
75757,2,7,8,10,10,
75872,0,0,0,0,0,
76033,3,7,9,10,14,
76104,0,1,1,1,1,
76403,0,0,0,0,0,
76596,2,7,10,19,29,
76777,0,0,0,0,0,
76818,9,28,74,141,224,
76848,2,3,6,10,21,
76905,0,2,4,4,5,
76950,1,12,27,59,68,
77005,0,0,0,0,0,
77077,0,0,0,0,0,
77083,0,0,0,0,0,
77161,1,10,24,48,86,
77226,1,3,6,13,25,
77404,0,1,3,7,8,
77545,0,3,4,8,15,
77582,0,5,7,11,12,
77669,0,0,0,0,0,
77726,1,2,6,10,18,
77988,0,7,18,36,41,
78033,0,0,0,0,0,
78049,3,8,17,21,22,
78080,0,4,9,12,17,
78114,7,17,31,36,47,
78161,0,0,0,0,0,
78297,0,0,0,0,0,
78426,2,3,4,4,6,
78502,1,6,6,9,12,
78548,1,2,4,15,15,
78778,0,0,0,0,0,
78807,0,0,0,2,5,
78808,0,0,0,0,0,
78882,0,0,0,0,0,
78947,0,3,3,3,7,
78984,0,0,0,0,87,
79122,7,9,12,14,19,
79191,0,0,0,0,0,
79394,0,0,0,0,0,
79413,0,0,0,6,8,
79445,5,9,11,16,43,
79590,11,14,18,26,30,
79879,0,2,5,6,18,
80017,0,2,5,31,96,
80125,0,0,0,0,0,
80201,2,9,18,23,30,
80295,0,1,3,5,8,
80404,0,3,11,20,20,
80514,0,0,0,0,2,
80546,0,7,9,19,34,
80725,2,2,2,5,13,
80846,0,1,16,56,92,
81068,5,5,20,34,41,
81136,0,0,0,0,0,
81255,2,2,15,27,58,
81266,0,0,8,12,12,
81423,0,0,0,0,0,
81511,1,2,6,20,22,
81557,0,3,3,3,19,
81560,0,4,65,369,851,
81580,16,53,139,220,413,
81649,0,0,0,0,0,
81713,1,1,1,1,2,
81860,18,31,38,57,57,
81941,1,1,8,19,24,
82081,1,16,29,127,220,
82106,0,0,2,6,6,
82130,0,0,0,0,0,
82158,0,1,4,19,39,
82179,1,3,13,23,29,
82193,22,92,310,646,998,
82251,0,0,0,0,0,
82281,0,0,0,0,0,
82380,0,0,0,0,0,
82397,0,0,0,0,0,
82413,2,5,6,24,44,
82459,3,4,4,6,10,
82481,0,0,0,8,19,
82514,3,3,7,17,18,
82525,0,0,0,0,0,
82788,0,0,0,0,0,
82932,0,0,0,0,0,
83043,0,0,0,0,0,
83284,0,0,0,1,1,
83420,1,1,1,1,1,
83469,0,2,5,8,13,
83479,0,0,2,4,10,
83495,0,1,1,5,7,
83502,0,0,0,0,0,
83621,5,12,14,24,29,
83635,2,2,4,9,15,
83727,0,0,0,0,0,
83740,0,0,2,17,31,
83771,0,0,0,6,18,
83803,0,0,0,0,5,
83843,0,0,0,0,0,
83911,1,1,4,9,18,
83947,0,5,45,112,201,
83993,0,1,3,5,16,
84031,0,7,10,11,15,
84154,0,0,0,0,0,
84248,0,1,3,4,5,
84249,0,0,0,0,0,
84265,0,1,1,6,12,
84282,0,0,0,0,0,
84290,0,15,19,26,33,
84459,0,1,7,29,73,
84584,3,6,8,25,66,
84694,6,14,24,39,82,
84751,3,3,10,12,20,
84920,0,2,3,9,10,
85077,7,19,54,81,138,
85184,6,24,55,118,287,
85195,0,0,0,0,0,
85210,0,9,22,29,30,
85229,4,5,7,13,13,
85403,0,0,0,0,0,
85865,0,0,0,0,0,
85919,0,0,0,0,0,
86021,10,49,74,167,304,
86114,0,0,0,0,0,
86119,0,0,0,0,0,
86141,0,0,0,0,0,
86204,0,0,0,0,0,
86377,0,0,0,0,2,
86463,1,2,4,8,55,
86680,0,1,9,19,31,
86907,0,1,4,7,8,
86947,0,0,0,0,0,
87134,0,2,11,15,20,
87262,0,0,0,0,0,
87302,0,0,0,0,0,
87338,1,6,6,6,6,
87405,0,0,0,0,0,
87631,3,4,20,38,52,
87634,1,6,14,17,24,
87831,0,0,0,0,0,
87867,1,2,4,6,6,
87951,0,0,0,0,0,
87987,1,1,1,1,1,
88024,2,14,24,47,67,
88209,0,4,19,38,75,
88242,0,0,0,0,0,
88505,0,0,0,0,1,
88541,2,3,6,29,39,
88623,0,0,5,12,28,
88821,0,6,13,25,25,
88862,0,0,0,0,0,
88950,0,0,0,0,0,
89032,0,0,0,0,0,
89079,3,5,11,29,44,
89140,3,11,22,30,37,
89159,3,28,126,433,763,
89304,1,10,28,44,52,
89317,2,6,6,14,24,
89409,0,0,0,0,0,
89491,0,0,0,3,3,
89655,2,3,3,13,30,
89657,0,0,0,0,0,
89811,0,0,0,0,0,
89874,0,1,3,20,72,
89968,1,6,14,14,17,
90003,2,14,47,82,91,
90070,0,0,0,0,0,
90293,0,0,0,1,5,
90425,0,0,0,0,0,
90441,0,0,0,0,0,
90471,0,0,0,0,0,
90485,2,7,13,29,38,
90498,8,25,47,76,78,
90506,0,2,7,22,61,
90576,1,18,27,45,51,
90656,0,0,0,0,0,
90739,1,5,11,15,25,
90759,0,0,0,0,0,
90796,0,5,12,19,33,
90816,0,1,3,5,6,
90863,0,0,0,0,0,
90878,1,5,6,13,37,
90884,0,0,8,13,35,
90939,0,6,24,29,30,
91192,0,22,70,122,246,
91274,2,4,9,17,35,
91357,0,0,0,0,0,
91368,0,8,29,82,128,
91625,1,1,1,5,8,
91683,1,5,16,16,22,
91692,0,2,7,13,26,
91781,0,0,0,0,0,
91840,1,1,1,1,1,
91899,0,0,2,5,15,
92000,0,0,5,28,91,
92044,0,8,18,51,78,
92104,4,21,40,97,242,
92113,1,1,5,6,11,
92122,3,9,16,20,29,
92233,0,0,0,3,10,
92338,4,13,16,25,38,
92384,0,7,14,38,87,
92482,0,0,0,0,0,
92518,0,1,1,10,13,
92579,0,0,8,15,15,
92742,0,0,0,0,0,
92837,0,0,0,0,1,
92860,2,6,9,12,23,
93285,0,0,0,0,0,
93294,6,12,17,33,44,
93333,0,0,2,4,6,
93433,1,1,2,10,29,
93506,0,5,8,41,109,
93595,0,0,0,17,54,
93645,0,0,5,5,8,
93697,0,0,0,0,0,
93715,0,0,0,0,0,
93728,0,1,2,4,5,
93850,0,2,8,41,98,
93878,4,5,7,7,10,
94013,0,0,0,0,0,
94098,3,4,4,9,12,
94250,0,9,18,25,33,
94372,0,5,11,15,15,
94397,0,6,13,21,43,
94522,0,0,0,0,0,
94555,1,6,6,10,16,
94590,0,1,1,1,1,
94627,0,0,0,0,0,
94689,2,9,38,59,62,
94744,0,0,0,0,0,
94890,0,0,0,0,0,
94999,0,0,0,0,0,
95039,0,4,4,6,7,
95360,0,0,0,1,2,
95445,8,41,71,121,145,
95620,0,1,1,1,23,
95673,0,9,11,15,18,
95712,0,0,1,7,11,
95894,0,14,28,43,65,
95948,0,3,11,44,142,
95989,0,0,0,0,0,
96059,0,0,0,0,0,
96114,6,19,45,160,335,
96155,0,0,0,0,0,
96192,0,49,144,317,397,
96276,0,0,3,4,4,
96319,0,1,2,4,11,
96354,0,0,0,0,0,
96405,0,2,9,36,62,
96494,0,1,1,2,6,
96572,0,0,0,0,0,
96599,15,63,111,237,322,
96660,3,3,7,13,16,
96669,0,8,18,66,134,
96677,0,0,0,0,0,
96678,2,4,4,4,4,
96996,0,2,2,2,7,
97027,3,6,14,18,30,
97065,0,23,30,58,129,
97099,0,0,0,0,0,
97213,1,8,10,31,48,
97293,1,7,17,28,28,
97305,0,0,0,0,0,
97387,1,6,9,15,16,
97484,2,14,19,24,31,
97676,0,0,0,0,0,
97719,0,0,0,0,0,
97724,0,4,18,32,41,
97748,5,13,13,14,19,
97972,7,7,7,9,17,
97987,0,0,0,1,1,
98078,1,1,6,9,17,
98096,0,0,0,0,0,
98259,0,0,20,30,48,
98294,0,0,0,0,0,
98463,0,1,1,1,1,
98670,0,2,6,34,126,
98736,1,2,3,3,10,
98923,0,0,0,0,0,
98976,0,0,0,1,23,
99004,0,0,0,0,0,
99008,0,2,3,7,12,
99096,4,4,4,4,4,
99127,1,2,2,3,4,
99140,0,0,0,0,0,
99315,0,0,0,0,0,
99331,0,0,0,0,0,
99431,0,1,1,2,2,
99481,0,6,18,29,37,
99489,8,14,28,47,61,
99516,0,0,0,0,0,
99535,1,5,38,103,128,
99616,0,8,13,23,28,
99709,0,0,0,0,3,
99754,0,0,0,0,0,
99815,0,0,0,0,4,
99878,0,0,0,0,0,
99962,0,1,1,1,1,
99991,0,0,3,5,5,
99994,1,1,1,1,6,
100230,0,4,14,42,50,
100521,6,10,53,62,123,
100569,0,0,0,0,0,
100625,4,4,6,11,16,
100649,0,0,0,0,0,
100655,0,3,7,8,8,
100741,2,7,8,14,19,
100800,2,3,4,4,5,
100854,0,0,0,0,0,
100885,0,0,0,0,0,
100921,0,1,2,2,4,
101075,2,5,7,10,11,
101092,0,1,3,4,7,
101107,22,29,48,70,96,
101164,10,12,12,19,61,
101191,0,1,1,1,1,
101207,0,0,5,74,146,
101240,1,1,4,4,8,
101334,0,0,0,0,0,
101369,0,5,31,68,112,
101401,0,0,0,0,0,
101551,0,0,0,0,4,
101665,0,0,0,0,0,
101666,0,0,0,0,0,
101798,0,0,0,0,0,
101926,0,0,0,4,4,
101932,0,0,0,0,0,
101963,0,0,2,2,4,
102043,0,0,0,0,0,
102107,3,6,10,15,28,
102151,0,0,0,0,3,
102219,0,0,0,0,0,
102252,0,0,0,0,0,
102438,1,2,6,18,34,
102570,0,0,1,3,9,
102580,0,14,70,116,116,
102645,2,3,3,7,7,
102741,1,1,1,9,40,
102839,0,0,0,0,0,
102891,0,0,0,0,0,
102991,1,13,14,14,14,
103006,0,1,4,5,11,
103027,1,10,14,50,92,
103068,4,8,8,13,13,
103115,0,0,0,0,0,
103120,6,19,82,92,134,
103142,0,6,13,17,22,
103314,1,6,17,17,17,
103471,0,0,0,0,0,
103505,2,19,24,28,29,
103520,1,6,28,136,375,
103541,0,4,8,27,32,
103552,0,3,5,9,20,
103556,0,0,0,0,0,
103861,1,2,4,22,62,
103886,0,0,0,0,0,
103899,0,0,0,0,0,
103901,0,0,0,0,0,
103922,0,0,3,3,3,
104119,0,4,4,4,4,
104172,0,0,0,0,0,
104352,0,3,5,11,24,
104402,1,3,4,5,7,
104478,1,4,4,4,4,
104506,2,7,13,34,88,
104522,0,0,1,6,14,
104663,1,1,1,1,2,
104832,0,16,41,66,86,
104858,0,5,9,22,44,
104873,0,8,12,12,26,
105020,0,0,12,49,108,
105387,0,0,0,0,0,
105432,3,12,28,58,118,
105496,7,38,70,91,118,
105630,0,6,15,18,37,
105643,6,13,33,63,112,
105647,0,5,8,20,25,
105761,0,1,6,9,17,
105820,0,0,3,23,23,
105825,1,5,7,10,14,
105830,0,0,0,1,2,
105898,1,4,10,12,23,
105920,0,3,3,19,51,
105977,1,2,2,5,5,
106061,0,0,0,0,0,
106140,1,7,11,16,26,
106725,0,0,1,4,10,
106761,0,0,0,0,0,
106853,0,0,0,0,0,
106903,0,0,0,0,0,
106966,0,0,0,0,0,
106984,0,0,0,0,0,
107010,0,0,0,0,0,
107013,0,0,0,0,0,
107241,0,3,4,4,5,
107293,0,0,0,0,0,
107346,0,16,33,74,130,
107397,0,0,0,0,0,
107431,0,12,23,30,37,
107540,3,4,12,28,46,
107545,0,0,0,0,0,
107550,0,0,0,0,37,
107551,0,0,0,0,0,
107747,0,0,0,0,0,
107782,0,0,0,0,0,
107885,0,0,1,3,6,
107989,1,9,11,13,13,
108000,0,0,0,0,0,
108429,1,2,3,3,4,
108477,0,0,8,57,77,
108746,1,1,2,3,8,
108919,0,5,11,11,11,
108949,0,0,0,0,0,
109034,0,1,6,17,38,
109273,0,1,4,10,17,
109390,0,0,0,0,1,
109462,0,0,3,6,15,
109560,0,0,5,5,6,
109562,0,0,0,0,0,
109587,0,0,4,4,4,
109638,0,0,4,35,154,
109724,1,4,14,18,18,
109732,0,0,0,0,0,
109774,0,2,2,2,4,
109799,0,0,0,0,0,
109811,0,0,0,0,0,
109825,0,2,7,9,15,
109899,0,30,62,130,174,
110101,0,0,0,0,0,
110141,0,2,3,7,15,
110143,4,10,16,27,44,
110200,1,5,15,21,28,
110221,0,10,18,38,53,
110550,0,5,6,10,10,
110552,4,17,35,73,204,
110588,4,21,75,98,136,
110641,7,7,8,8,8,
110660,0,0,0,0,0,
110666,0,0,0,0,0,
110706,1,7,13,14,14,
110709,2,4,5,7,13,
110766,4,7,9,9,9,
110808,0,0,0,0,0,
110839,0,1,7,27,32,
110848,0,0,0,0,0,
110936,3,4,34,57,97,
111039,23,52,122,207,303,
111072,0,0,0,0,0,
111312,0,0,0,0,0,
111374,0,0,0,0,0,
111390,0,8,19,49,49,
111401,7,18,21,40,64,
111493,0,27,60,114,123,
111809,0,0,0,0,0,
111948,2,3,7,9,29,
111979,1,6,21,31,44,
112120,0,2,8,15,26,
112185,0,0,0,0,0,
112343,0,3,4,12,41,
112410,1,3,7,10,11,
112476,1,1,1,1,1,
112525,0,1,1,2,2,
112532,1,2,2,2,2,
112533,1,1,1,1,1,
112540,3,5,5,11,18,
112610,0,1,4,7,9,
112801,0,28,69,102,104,
112859,2,4,4,5,6,
112949,1,5,8,8,9,
113101,0,3,10,16,27,
113269,0,0,0,0,0,
113296,0,4,7,23,73,
113329,0,0,0,25,39,
113383,0,1,7,7,7,
113543,0,0,0,0,0,
113552,0,0,0,0,0,
113653,1,5,16,32,32,
113672,0,0,8,15,23,
113787,0,4,4,4,4,
113860,0,0,0,0,0,
113865,2,3,4,15,15,
113868,25,48,112,259,356,
113892,4,4,8,10,11,
113951,0,0,0,0,0,
113974,0,1,2,2,4,
113988,0,5,5,5,5,
113996,0,3,4,15,22,
114019,0,0,0,0,0,
114049,0,10,34,41,56,
114066,0,0,0,0,0,
114069,0,0,0,0,0,
114090,0,2,7,12,19,
114260,0,21,56,135,193,
114338,0,15,32,40,43,
114385,0,0,1,5,9,
114479,0,1,2,3,4,
114500,0,0,1,1,4,
114594,0,0,0,0,0,
114680,0,0,0,0,0,
114765,4,11,23,25,32,
114969,0,1,8,15,16,
115100,0,7,36,75,115,
115156,3,6,6,6,9,
115266,0,1,2,16,23,
115529,1,1,3,4,4,
115735,0,0,0,4,4,
115763,0,0,0,0,0,
115795,1,4,4,9,14,
115840,0,0,0,0,0,
115905,0,2,2,2,2,
116000,0,0,0,4,15,
116087,1,8,13,17,44,
116226,0,0,0,0,0,
116249,0,1,1,1,1,
116502,0,0,0,0,0,
116607,0,0,0,0,0,
116609,0,0,0,0,0,
116646,2,3,10,16,16,
116719,0,0,0,0,0,
116848,0,0,0,0,0,
116938,0,1,2,3,3,
116955,0,3,10,17,25,
116959,17,35,91,111,161,
117116,1,14,16,23,25,
117177,0,0,0,0,0,
117369,1,1,1,1,1,
117442,5,6,7,11,15,
117524,0,0,0,0,0,
117580,0,0,0,1,1,
117606,5,15,19,24,24,
117705,0,1,1,2,2,
117712,0,25,28,45,54,
117765,1,8,11,12,14,
117770,0,1,6,6,6,
117880,0,0,0,0,0,
117952,0,0,0,0,3,
118006,0,0,0,1,1,
118239,0,0,0,0,0,
118242,4,23,34,132,194,
118351,3,4,4,6,8,
118363,0,0,0,0,0,
118644,0,0,1,1,2,
118647,0,0,0,0,0,
118675,0,0,0,0,0,
118729,0,1,6,6,11,
118735,0,0,0,0,0,
118779,0,0,0,0,0,
119207,0,0,0,0,0,
119214,0,9,19,41,75,
119300,0,1,1,3,4,
119420,0,6,7,10,19,
119443,1,14,21,23,36,
119468,2,5,10,10,11,
119497,0,1,2,2,4,
119537,3,3,4,4,5,
119824,15,19,24,41,77,
119850,0,0,0,0,0,
120079,0,0,0,0,0,
120106,0,0,0,0,0,
120148,0,0,0,0,3,
120219,0,0,0,7,7,
120243,1,1,3,5,5,
120308,1,4,6,6,7,
120391,0,0,0,0,0,
120418,0,0,2,5,51,
120534,5,6,6,6,8,
120571,0,0,0,0,0,
120601,0,1,7,26,48,
120622,2,7,10,13,18,
120654,3,15,39,108,120,
120659,0,2,4,5,7,
120662,0,1,2,2,2,
120702,0,0,5,12,31,
120751,0,1,2,2,2,
120763,3,8,14,26,51,
120770,0,13,43,239,530,
120952,1,27,64,114,290,
121059,0,3,4,4,6,
121234,0,0,0,0,0,
121387,0,1,1,1,5,
121674,0,0,0,0,0,
121790,0,0,0,0,0,
121791,6,17,23,27,53,
121830,0,6,18,60,103,
121831,0,1,1,1,1,
121843,6,14,22,41,75,
121862,1,1,2,5,11,
121876,0,17,32,52,70,
121922,1,7,20,50,62,
121939,0,0,0,0,0,
122114,0,0,0,0,0,
122342,0,0,9,23,34,
122344,5,5,5,5,6,
122383,3,4,6,12,16,
122401,1,6,11,19,28,
122418,0,0,0,1,15,
122445,0,0,0,0,0,
122524,0,0,0,0,0,
122543,0,0,0,0,0,
122572,0,1,4,5,5,
122583,0,49,138,260,545,
122668,0,0,0,0,0,
122865,0,0,0,0,0,
122927,1,1,1,1,3,
122936,1,2,6,10,31,
122973,1,1,2,2,10,
123031,3,5,7,10,22,
123134,0,6,12,18,22,
123171,0,0,0,0,0,
123258,1,1,7,9,14,
123299,0,0,0,0,0,
123390,0,0,0,0,0,
123558,0,8,16,22,24,
123608,0,1,1,2,2,
123650,0,0,0,0,2,
123665,0,0,0,7,9,
123688,1,5,14,23,26,
123705,1,1,14,24,78,
123714,0,0,0,0,0,
123783,0,0,1,1,14,
123814,2,14,35,77,104,
123838,0,1,1,1,6,
123900,2,2,2,2,2,
124016,2,17,64,139,365,
124145,0,0,1,4,8,
124274,0,0,0,0,0,
124346,0,11,15,17,20,
124447,0,0,0,1,5,
124496,0,0,0,0,0,
124656,0,2,5,5,15,
124664,0,0,0,0,0,
124934,1,1,9,30,45,
124998,2,2,3,4,15,
125114,0,0,0,1,146,
125139,7,8,13,33,38,
125237,0,0,0,0,0,
125276,0,0,0,0,0,
125288,1,1,1,1,2,
125292,0,11,28,98,162,
125305,0,3,3,5,15,
125416,0,0,0,5,12,
125472,2,4,13,29,30,
125536,0,0,0,0,0,
125871,0,2,2,25,126,
125978,0,0,0,0,0,
126012,0,5,5,11,67,
126204,2,2,4,5,5,
126207,0,2,5,5,11,
126268,7,17,45,116,228,
126313,0,0,0,0,0,
126319,0,0,0,0,0,
126338,0,0,0,0,0,
126407,0,0,0,0,0,
126502,0,0,0,0,0,
126594,9,20,39,56,81,
126627,0,1,7,14,23,
126821,1,11,17,23,33,
126856,1,1,2,5,22,
126865,0,4,5,13,28,
126904,0,0,1,1,1,
127048,0,0,0,0,2,
127103,0,0,0,0,0,
127139,0,0,0,0,0,
127154,0,0,0,0,0,
127253,1,9,17,32,33,
127278,0,0,0,0,0,
127302,0,1,1,2,8,
127435,0,0,0,0,0,
127461,0,3,4,4,4,
127511,0,0,0,0,0,
127540,0,16,40,118,259,
127542,0,1,4,5,7,
127566,0,0,0,0,0,
127614,0,0,0,0,0,
127639,0,0,1,3,7,
127849,0,26,62,132,313,
128141,2,8,14,17,37,
128203,0,1,2,9,52,
128208,0,0,0,0,0,
128219,4,13,33,67,117,
128225,0,2,2,2,5,
128248,4,7,7,24,51,
128249,0,0,1,9,30,
128384,0,0,0,0,0,
128416,4,11,19,20,31,
128446,0,34,88,218,386,
128552,0,0,0,0,0,
128555,0,4,5,7,11,
128584,0,0,0,0,0,
128606,0,0,0,0,0,
128610,2,4,7,11,15,
128620,17,63,82,127,224,
128759,0,0,8,27,61,
128803,1,1,2,10,24,
128878,1,2,5,5,6,
129025,1,1,2,3,3,
129026,0,0,4,7,12,
129113,0,0,0,0,0,
129129,0,0,0,0,25,
129206,3,3,5,14,22,
129266,9,27,48,84,150,
129320,6,10,13,20,41,
129416,0,0,1,2,12,
129570,0,0,0,0,0,
129615,0,0,0,0,0,
129718,0,0,0,1,1,
129752,0,3,59,136,412,
130100,0,0,0,0,0,
130220,0,2,2,2,4,
130256,0,13,15,36,41,
130281,1,1,3,9,9,
130302,2,9,33,74,149,
130315,0,0,1,1,1,
130383,0,9,13,22,39,
130454,0,0,0,0,0,
130455,1,1,1,1,11,
130525,0,0,3,63,229,
130562,0,0,2,7,18,
130735,0,0,0,0,0,
130752,0,0,3,7,13,
130820,0,0,0,0,0,
130857,1,7,10,15,39,
130914,1,7,8,13,15,
131206,0,3,6,8,28,
131208,0,0,0,0,0,
131234,0,21,106,304,621,
131310,1,2,2,2,2,
131401,0,2,4,16,27,
131427,0,0,0,0,0,
131428,0,4,4,15,25,
131437,2,2,6,9,10,
131465,0,8,28,55,65,
131521,0,6,6,23,54,
131535,1,7,12,16,23,
131541,0,2,21,26,31,
131579,0,0,0,0,0,
131648,2,2,2,2,2,
131701,0,0,3,11,22,
131754,0,0,7,25,48,
131779,0,0,0,0,0,
131877,0,6,26,133,260,
131903,0,0,0,0,8,
131966,0,0,2,2,14,
131982,0,1,2,8,10,
132011,0,1,2,3,4,
132013,0,3,4,8,31,
132099,0,0,0,0,0,
132130,0,0,0,0,0,
132142,0,0,0,0,0,
132161,0,0,0,0,0,
132167,0,0,0,0,0,
132187,0,0,2,3,9,
132218,0,0,0,1,1,
132242,0,0,0,0,0,
132292,0,0,0,0,0,
132301,2,3,3,3,7,
132306,0,5,34,97,138,
132325,0,3,3,3,4,
132334,0,0,0,2,2,
132377,0,0,0,0,1,
132436,0,0,0,0,0,
132551,0,0,0,0,0,
132580,2,2,2,2,2,
132737,0,0,0,0,0,
132752,0,0,0,0,0,
132755,0,0,0,0,0,
132885,0,0,0,0,0,
133350,8,16,27,33,47,
133430,0,1,7,7,10,
133483,5,11,35,38,61,
133571,1,2,8,16,29,
133686,10,11,19,67,192,
133838,0,1,3,4,8,
133840,1,4,9,65,352,
133846,1,1,7,14,28,
133867,5,6,6,30,30,
133883,3,5,5,7,13,
133937,0,0,0,0,0,
133976,0,0,4,6,6,
134009,0,0,0,0,0,
134012,3,4,8,8,9,
134037,0,0,0,0,0,
134097,0,0,0,0,0,
134102,0,0,0,0,0,
134160,0,8,10,11,13,
134213,1,1,1,2,3,
134264,0,0,0,2,12,
134289,0,0,13,39,81,
134325,0,1,1,1,1,
134481,0,6,10,26,28,
134483,1,13,45,124,226,
134510,0,2,3,5,32,
134619,0,0,0,0,0,
134621,0,0,0,0,0,
134664,0,0,0,0,0,
134823,0,2,7,12,12,
134889,16,37,48,83,143,
134903,0,0,1,6,14,
134920,0,5,13,22,32,
134939,1,6,10,12,12,
134940,0,0,0,0,0,
134968,0,0,0,0,1,
134977,1,32,54,89,236,
135063,0,22,52,102,174,
135068,0,0,0,0,0,
135071,4,7,10,15,22,
135225,18,41,76,148,238,
135334,0,0,0,0,0,
135390,1,3,11,17,38,
135442,0,0,4,5,7,
135444,0,1,1,1,1,
135529,4,40,91,213,383,
135568,0,0,0,0,0,
135586,0,0,0,0,0,
135600,0,0,5,5,6,
135650,6,8,10,20,35,
135723,0,10,16,39,54,
135759,1,6,7,36,113,
135884,0,16,38,112,327,
135916,0,0,0,0,0,
136082,0,3,14,59,146,
136121,0,0,1,1,1,
136162,0,1,1,1,1,
136189,0,0,0,0,0,
136336,1,1,4,5,7,
136354,0,0,3,16,42,
136511,2,6,10,66,163,
136516,0,1,2,15,63,
136557,0,1,1,1,2,
136682,0,1,17,76,118,
136755,4,38,54,103,146,
136788,0,2,30,106,283,
136815,0,0,0,0,0,
136820,0,0,0,0,0,
136828,0,0,0,0,0,
136902,0,0,0,0,3,
136906,8,10,15,19,26,
136927,5,6,7,7,7,
136993,0,2,3,5,15,
136997,1,4,8,17,34,
137204,0,0,2,4,4,
137261,0,1,1,4,13,
137351,0,0,7,13,25,
137366,1,1,5,15,32,
137373,1,3,5,8,12,
137377,5,35,67,117,241,
137381,2,2,3,8,12,
