"1107","美国车厘子","52","3","ASN170717006","279","2017-07-17 14:44:00"
"1011","红西柚","72","7","ASN170717006","880","2017-07-17 14:44:00"
"977","都乐超甜蕉","4","2","ASN170717002","120","2017-07-17 14:42:00"
"1043","玫瑰苹果","170","10","ASN170717002","1860","2017-07-17 14:42:00"
"1141","澳柑","164","15","ASN170717002","1900","2017-07-17 14:42:00"
"1099","25#新西兰金果","35","10","ASN170717002","50","2017-07-17 14:42:00"
"977","都乐超甜蕉","4","2","ASN170717014","60","2017-07-17 14:32:00"
"970","海阳蜜瓜大果","1","10","ASN170717015","400","2017-07-17 13:46:00"
"1137","新疆吊干杏（箱）","114","3","ASN170716017","778","2017-07-17 12:00:00"
"1058","最生活毛巾浅色系卡其色","699","1000","ASN170710009","600","2017-07-17 11:26:00"
"1059","最生活毛巾浅色系灰蓝色","699","1000","ASN170710009","600","2017-07-17 11:26:00"
"1060","最生活毛巾浅色系浅绿色","699","1000","ASN170710009","600","2017-07-17 11:26:00"
"1061","最生活毛巾浅色系本白色","699","1000","ASN170710009","600","2017-07-17 11:26:00"
"1104","大荔冬枣中果","282","4","ASN170716013","170","2017-07-16 19:42:00"
"1105","大荔冬枣大果","63","4","ASN170716014","108","2017-07-16 19:40:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170716012","4","2017-07-16 18:22:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170716005","888","2017-07-16 16:20:00"
"1105","大荔冬枣大果","63","4","ASN170716009","161","2017-07-16 15:40:00"
"1104","大荔冬枣中果","282","4","ASN170716010","92","2017-07-16 15:40:00"
"966","佳沛金果","314","10","ASN170716004","2480","2017-07-16 15:34:00"
"876","澳洲安格斯牛腱子","355","300","ASN170716008","400","2017-07-16 15:32:00"
"875","澳洲安格斯牛腩切条","720","300","ASN170716008","500","2017-07-16 15:32:00"
"987","满天星中果","5","5","ASN170716007","785","2017-07-16 15:08:00"
"1130","乐美雅2.5L玻璃锅LC-B62","400","1000","ASN170713012","500","2017-07-16 15:06:00"
"1131","乐美雅凝彩八角钻石水具5件套","401","1000","ASN170713012","500","2017-07-16 15:06:00"
"1052","海南桥沙地瓜","765","10","ASN170711010","500","2017-07-16 13:52:00"
"1052","海南桥沙地瓜","765","10","ASN170705013","930","2017-07-16 13:46:00"
"849","乐纯芒果菠萝三三三倍酸奶","263","3","ASN170716003","155","2017-07-16 13:00:00"
"851","乐纯榛子香草三三三倍酸奶","263","3","ASN170716003","155","2017-07-16 13:00:00"
"852","乐纯椰子玫瑰三三三倍酸奶","263","3","ASN170716003","155","2017-07-16 13:00:00"
"1067","怪味香肠320g","528","90","ASN170713009","480","2017-07-16 12:00:00"
"1068","广式香肠320g","444","90","ASN170713009","480","2017-07-16 12:00:00"
"1137","新疆吊干杏（箱）","114","3","ASN170716001","504","2017-07-16 11:50:00"
"1105","大荔冬枣大果","63","4","ASN170715019","109","2017-07-15 20:04:00"
"1081","慕纯母婴专用本色纸抽纸20包*330张","1656","300","ASN170711019","598","2017-07-15 19:54:00"
"1082","慕纯母婴专用本色纸卷纸24卷*120g","1567","300","ASN170711019","1499","2017-07-15 19:54:00"
"1143","慕纯竹浆纸-手帕纸60包","1376","1000","ASN170711019","1493","2017-07-15 19:54:00"
"1104","大荔冬枣中果","282","4","ASN170715018","119","2017-07-15 19:50:00"
"1150","熟酸奶","624","21","ASN170715017","3600","2017-07-15 19:40:00"
"1104","大荔冬枣中果","282","4","ASN170715012","194","2017-07-15 17:22:00"
"1105","大荔冬枣大果","63","4","ASN170715010","168","2017-07-15 17:18:00"
"1140","冰糖木瓜（箱）","126","3","ASN170715006","179","2017-07-15 16:18:00"
"1022","德国进口triangle削皮刀","285","1000","ASN170712017","200","2017-07-15 16:16:00"
"987","满天星中果","5","5","ASN170715009","985","2017-07-15 15:54:00"
"849","乐纯芒果菠萝三三三倍酸奶","263","3","ASN170715007","5","2017-07-15 15:30:00"
"851","乐纯榛子香草三三三倍酸奶","263","3","ASN170715007","5","2017-07-15 15:30:00"
"852","乐纯椰子玫瑰三三三倍酸奶","263","3","ASN170715007","5","2017-07-15 15:30:00"
"977","都乐超甜蕉","4","2","ASN170715001","90","2017-07-15 15:16:00"
"1099","25#新西兰金果","35","10","ASN170715001","50","2017-07-15 15:16:00"
"1107","美国车厘子","52","3","ASN170715002","140","2017-07-15 15:12:00"
"1141","澳柑","164","15","ASN170715002","950","2017-07-15 15:12:00"
"1122","原味葵花籽","6329","90","ASN170711015","4788","2017-07-15 15:00:00"
"971","水果鲜玉米","398","3","ASN170715004","1600","2017-07-15 14:52:00"
"1137","新疆吊干杏（箱）","114","3","ASN170714022","405","2017-07-15 14:48:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170715003","320","2017-07-15 14:40:00"
"849","乐纯芒果菠萝三三三倍酸奶","263","3","ASN170715005","300","2017-07-15 14:36:00"
"851","乐纯榛子香草三三三倍酸奶","263","3","ASN170715005","300","2017-07-15 14:36:00"
"852","乐纯椰子玫瑰三三三倍酸奶","263","3","ASN170715005","300","2017-07-15 14:36:00"
"1124","Trudeau自动开盖油醋瓶--紫灰","549","1000","ASN170713002","192","2017-07-14 19:00:00"
"1124","Trudeau自动开盖油醋瓶--紫灰","549","1000","ASN170714014","96","2017-07-14 19:00:00"
"1125","Trudeau自动开盖油醋瓶--橙灰","568","1000","ASN170714014","192","2017-07-14 19:00:00"
"1140","冰糖木瓜（箱）","126","3","ASN170714013","199","2017-07-14 18:58:00"
"1104","大荔冬枣中果","282","4","ASN170714016","159","2017-07-14 18:48:02"
"987","满天星中果","5","5","ASN170714020","340","2017-07-14 18:34:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170714018","200","2017-07-14 18:24:00"
"960","摩飞电器便携式果汁机迷你型","727","300","ASN170711011","488","2017-07-14 17:36:00"
"1105","大荔冬枣大果","63","4","ASN170714015","78","2017-07-14 17:34:00"
"1077","鳕鱼芹菜水饺460g","2248","90","ASN170711017","1600","2017-07-14 16:42:00"
"1078","鳕鱼韭菜水饺460g","2192","90","ASN170711018","1400","2017-07-14 16:40:00"
"670","五彩野鸡蛋","4125","60","ASN170714006","11900","2017-07-14 16:36:00"
"971","水果鲜玉米","398","3","ASN170714010","1900","2017-07-14 16:36:00"
"804","有好东西千禧圣女果","8","7","ASN170714007","250","2017-07-14 15:46:00"
"1011","红西柚","72","7","ASN170714001","400","2017-07-14 15:44:00"
"1141","澳柑","164","15","ASN170714001","1900","2017-07-14 15:44:00"
