"992","海大大麻辣鱼豆腐300g","111","300","ASN170703008","300","2017-07-03 14:56:00"
"993","海大大麻辣海鳌虾300g","126","300","ASN170703008","300","2017-07-03 14:56:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"852","乐纯椰子玫瑰三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"853","乐纯柠檬三三三倍酸奶","48","3","ASN170703009","100","2017-07-03 14:36:00"
"887","法国猪肋排","7159","300","ASN170703007","2015","2017-07-03 14:26:00"
"758","有好东西藜麦","2380","365","ASN170703010","2000","2017-07-03 14:16:00"
"944","蓝莓","4","7","ASN170702009","550","2017-07-02 21:48:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170702008","582","2017-07-02 18:46:00"
"1043","玫瑰苹果","574","10","ASN170702002","630","2017-07-02 17:20:00"
"804","有好东西千禧圣女果","2","7","ASN170702004","85","2017-07-02 17:14:00"
"670","五彩野鸡蛋","2205","60","ASN170702006","2390","2017-07-02 17:14:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"852","乐纯椰子玫瑰三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"853","乐纯柠檬三三三倍酸奶","48","3","ASN170702003","105","2017-07-02 15:26:00"
"605","有好东西火龙果5斤装","273","10","ASN170629006","500","2017-07-02 15:00:00"
"604","有好东西火龙果8斤装","23","10","ASN170629006","100","2017-07-02 15:00:00"
"944","蓝莓","4","7","ASN170701015","50","2017-07-01 19:00:00"
"944","蓝莓","4","7","ASN170701014","1000","2017-07-01 18:58:00"
"670","五彩野鸡蛋","2205","60","ASN170701005","4785","2017-07-01 18:08:00"
"804","有好东西千禧圣女果","2","7","ASN170701004","130","2017-07-01 17:08:00"
"977","都乐超甜蕉","20","2","ASN170701002","60","2017-07-01 17:02:00"
"1011","红西柚","358","7","ASN170701002","400","2017-07-01 17:02:00"
"1099","25#新西兰金果","38","10","ASN170701002","100","2017-07-01 17:02:00"
"986","山竹","493","2","ASN170701002","45","2017-07-01 17:02:00"
"1099","25#新西兰金果","38","10","ASN170701013","50","2017-07-01 17:02:00"
"1014","刘老汉小吊瓜中果","1","5","ASN170701012","588","2017-07-01 16:50:00"
"875","澳洲安格斯牛腩切条","760","300","ASN170701011","400","2017-07-01 16:42:00"
"876","澳洲安格斯牛腱子","305","300","ASN170701011","300","2017-07-01 16:42:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"852","乐纯椰子玫瑰三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"853","乐纯柠檬三三三倍酸奶","48","3","ASN170701010","5","2017-07-01 16:36:00"
"879","新新果园山楂优块","46860","90","ASN170701001","30400","2017-07-01 16:32:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"852","乐纯椰子玫瑰三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"853","乐纯柠檬三三三倍酸奶","48","3","ASN170630003","200","2017-07-01 14:50:00"
"1077","鳕鱼芹菜水饺460g","294","90","ASN170701006","980","2017-07-01 14:40:00"
"1078","鳕鱼韭菜水饺460g","332","90","ASN170701007","940","2017-07-01 14:28:00"
"887","法国猪肋排","7159","300","ASN170630020","2750","2017-06-30 22:40:00"
"866","泰国椰青","14316","15","ASN170630021","19440","2017-06-30 22:36:00"
"796","有好东西三文鱼","286","540","ASN170628008","500","2017-06-30 22:34:00"
"689","有好东西舟山带鱼","3423","300","ASN170630004","3000","2017-06-30 22:30:00"
"986","山竹","493","2","ASN170630013","400","2017-06-30 21:24:00"
"1096","海南青柠檬","919","7","ASN170627005","1000","2017-06-30 20:16:00"
"804","有好东西千禧圣女果","2","7","ASN170630010","157","2017-06-30 18:16:00"
