"7728","2017-05-14,2017-05-12,2017-05-09,2017-05-05,2017-05-28,2017-05-07,2017-05-22,2017-05-04,2017-05-16,2017-05-27,2017-05-15,2017-05-13,2017-05-20,2017-05-03,2017-05-26,2017-05-30,2017-05-17,2017-05-02,2017-05-23,2017-05-19,2017-05-11,2017-05-21,2017-05-10,2017-05-24,2017-05-18,2017-05-25,2017-05-01,2017-05-06,2017-05-29"
"8050","2017-05-04,2017-05-13,2017-05-02,2017-05-17,2017-05-19,2017-05-28,2017-05-16,2017-05-14,2017-05-12,2017-05-20,2017-05-07,2017-05-08,2017-05-27,2017-05-26,2017-05-18,2017-05-09,2017-05-21,2017-05-15,2017-05-22,2017-05-25,2017-05-05,2017-05-23,2017-05-31,2017-05-11,2017-05-03,2017-05-10,2017-05-01"
"8634","2017-05-27,2017-05-14,2017-05-03,2017-05-17,2017-05-12,2017-05-23,2017-05-13,2017-05-30,2017-05-26,2017-05-16,2017-05-04,2017-05-15,2017-05-20,2017-05-18,2017-05-21,2017-05-07,2017-05-11,2017-05-08,2017-05-31,2017-05-22,2017-05-19,2017-05-10,2017-05-01,2017-05-02,2017-05-09,2017-05-24,2017-05-28,2017-05-05,2017-05-25,2017-05-29,2017-05-06"
"9083","2017-05-16,2017-05-18,2017-05-20,2017-05-17,2017-05-21,2017-05-25,2017-05-29,2017-05-19,2017-05-23"
"9547","2017-05-02,2017-05-21,2017-05-08,2017-05-23,2017-05-27,2017-05-07,2017-05-03,2017-05-06,2017-05-15,2017-05-20,2017-05-28,2017-05-25,2017-05-16,2017-05-12,2017-05-31,2017-05-13,2017-05-26,2017-05-05,2017-05-10,2017-05-22,2017-05-24,2017-05-17,2017-05-04,2017-05-30,2017-05-11,2017-05-14,2017-05-29,2017-05-09,2017-05-18,2017-05-19,2017-05-01"
"9667","2017-05-13,2017-05-14,2017-05-15,2017-05-30,2017-05-31,2017-05-12,2017-05-07,2017-05-23,2017-05-27,2017-05-24,2017-05-09,2017-05-05,2017-05-26"
"9698","2017-05-01,2017-05-17,2017-05-26,2017-05-31,2017-05-22,2017-05-02,2017-05-28,2017-05-11,2017-05-27,2017-05-12,2017-05-03,2017-05-15,2017-05-04,2017-05-18,2017-05-14,2017-05-21,2017-05-07,2017-05-25,2017-05-23,2017-05-13,2017-05-09,2017-05-08,2017-05-10,2017-05-20,2017-05-06"
"9711","2017-05-09,2017-05-31,2017-05-04,2017-05-27,2017-05-14,2017-05-11,2017-05-13,2017-05-16,2017-05-29,2017-05-12,2017-05-17,2017-05-26,2017-05-10,2017-05-30,2017-05-05,2017-05-21,2017-05-23,2017-05-22,2017-05-25,2017-05-28,2017-05-03,2017-05-18,2017-05-07,2017-05-06,2017-05-20,2017-05-08,2017-05-19,2017-05-15"
"9731","2017-05-12,2017-05-10,2017-05-27,2017-05-29,2017-05-14,2017-05-11,2017-05-02,2017-05-13,2017-05-19"
"10076","2017-05-25,2017-05-07,2017-05-17,2017-05-19,2017-05-21"
"10081","2017-05-12,2017-05-27,2017-05-16"
"10099","2017-05-12,2017-05-28,2017-05-16,2017-05-24,2017-05-10,2017-05-02,2017-05-03,2017-05-07,2017-05-06,2017-05-27,2017-05-25,2017-05-15,2017-05-18,2017-05-19,2017-05-08,2017-05-14,2017-05-20,2017-05-11"
"10116","2017-05-08,2017-05-12,2017-05-07,2017-05-26"
"10138","2017-05-04,2017-05-03,2017-05-15,2017-05-10,2017-05-12,2017-05-13,2017-05-27,2017-05-21,2017-05-17,2017-05-08,2017-05-18,2017-05-31,2017-05-24"
"10367","2017-05-06,2017-05-04,2017-05-05"
"10474","2017-05-01,2017-05-16,2017-05-03,2017-05-14,2017-05-08,2017-05-10"
"10733","2017-05-03,2017-05-23,2017-05-06,2017-05-09,2017-05-10,2017-05-20,2017-05-24,2017-05-19,2017-05-14,2017-05-11,2017-05-18,2017-05-27,2017-05-01,2017-05-31,2017-05-25,2017-05-16,2017-05-15,2017-05-12,2017-05-07,2017-05-22,2017-05-08,2017-05-13,2017-05-02,2017-05-30,2017-05-28,2017-05-29"
"10804","2017-05-28,2017-05-07,2017-05-12,2017-05-26,2017-05-11,2017-05-14,2017-05-25,2017-05-15,2017-05-03,2017-05-16,2017-05-08,2017-05-13,2017-05-22,2017-05-27"
"10838","2017-05-14,2017-05-11,2017-05-26,2017-05-12,2017-05-22,2017-05-25,2017-05-13,2017-05-15,2017-05-16,2017-05-31"
"10872","2017-05-02,2017-05-16,2017-05-13,2017-05-12,2017-05-20,2017-05-21,2017-05-17,2017-05-19,2017-05-24,2017-05-03"
"11002","2017-05-27,2017-05-29,2017-05-31,2017-05-28"
"11515","2017-05-03,2017-05-13,2017-05-11,2017-05-06"
"11623","2017-05-06,2017-05-10,2017-05-16,2017-05-24,2017-05-03,2017-05-02,2017-05-12,2017-05-18,2017-05-15,2017-05-26,2017-05-20,2017-05-04,2017-05-13,2017-05-14,2017-05-19,2017-05-22,2017-05-05,2017-05-01,2017-05-25,2017-05-08,2017-05-09,2017-05-07,2017-05-31,2017-05-17,2017-05-28,2017-05-27,2017-05-11,2017-05-21,2017-05-30,2017-05-29,2017-05-23"
