"2017-04-24 16:56:58","71085","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:56:31","246203","a:2:{s:3:""key"";s:3:""甘"";s:4:""type"";s:0:"""";}","450,351,505"
"2017-04-24 16:55:47","246203","a:2:{s:3:""key"";s:3:""干"";s:4:""type"";s:0:"""";}","488,481,351"
"2017-04-24 16:55:24","19872","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:55:21","19872","a:2:{s:3:""key"";s:6:""椰龴"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:55:20","19872","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:53:53","72510","a:2:{s:3:""key"";s:3:""山"";s:4:""type"";s:0:"""";}","512,480,450,446,389"
"2017-04-24 16:53:28","65905","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:6:""leader"";}","512"
"2017-04-24 16:53:19","17654","a:2:{s:3:""key"";s:9:""牛肉酱"";s:4:""type"";s:0:"""";}","409"
"2017-04-24 16:53:10","65905","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:6:""leader"";}","512,"
"2017-04-24 16:50:59","209430","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:48:55","153552","a:2:{s:3:""key"";s:9:""牛肉粉"";s:4:""type"";s:6:""leader"";}","534"
"2017-04-24 16:48:53","134286","a:2:{s:3:""key"";s:3:""牛"";s:4:""type"";s:6:""leader"";}","540,534,522,518,409,506"
"2017-04-24 16:48:37","134286","a:2:{s:3:""key"";s:3:""牛"";s:4:""type"";s:6:""leader"";}","540,534,522,518,409,506"
"2017-04-24 16:48:15","183336","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:47:52","193626","a:2:{s:3:""key"";s:3:""酸"";s:4:""type"";s:6:""leader"";}","531,527,345,385"
"2017-04-24 16:47:35","193626","a:2:{s:3:""key"";s:3:""酸"";s:4:""type"";s:6:""leader"";}","531,527,345,385"
"2017-04-24 16:47:12","207589","a:2:{s:3:""key"";s:6:""银耳"";s:4:""type"";s:6:""leader"";}","395"
"2017-04-24 16:47:07","183336","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:47:00","144063","a:2:{s:3:""key"";s:3:""油"";s:4:""type"";s:0:"""";}","514,496,424"
"2017-04-24 16:46:47","207589","a:2:{s:3:""key"";s:6:""银耳"";s:4:""type"";s:6:""leader"";}","395"
"2017-04-24 16:46:01","155340","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372,505"
"2017-04-24 16:45:54","139586","a:2:{s:3:""key"";s:3:""鸡"";s:4:""type"";s:0:"""";}","480,441,375"
"2017-04-24 16:45:30","183336","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:45:29","183336","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:45:12","139586","a:2:{s:3:""key"";s:3:""鸡"";s:4:""type"";s:0:"""";}","480,441,375"
"2017-04-24 16:45:11","35507","a:2:{s:3:""key"";s:3:""苹"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:45:05","35507","a:2:{s:3:""key"";s:6:""苹果"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:44:02","263952","a:2:{s:3:""key"";s:9:""咸鸭蛋"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:42:42","172571","a:2:{s:3:""key"";s:6:""牛奶"";s:4:""type"";s:0:"""";}","522,518"
"2017-04-24 16:42:12","172571","a:2:{s:3:""key"";s:6:""牛奶"";s:4:""type"";s:0:"""";}","522,518"
"2017-04-24 16:42:11","183336","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 16:42:08","183336","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:42:02","155340","a:2:{s:3:""key"";s:6:""海苔"";s:4:""type"";s:0:"""";}","514"
"2017-04-24 16:41:57","183336","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:41:29","137489","a:2:{s:3:""key"";s:3:""百"";s:4:""type"";s:6:""leader"";}","495,526,345,441"
"2017-04-24 16:41:20","137489","a:2:{s:3:""key"";s:3:""百"";s:4:""type"";s:6:""leader"";}","495,526,345,441"
"2017-04-24 16:40:49","129417","a:2:{s:3:""key"";s:9:""燕麦片"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:40:47","129417","a:2:{s:3:""key"";s:6:""燕麦"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:40:45","228284","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:39:59","214755","a:2:{s:3:""key"";s:6:""红糖"";s:4:""type"";s:0:"""";}","354"
"2017-04-24 16:39:45","228284","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:39:38","214755","a:2:{s:3:""key"";s:6:""红糖"";s:4:""type"";s:0:"""";}","354"
"2017-04-24 16:38:10","268745","a:2:{s:3:""key"";s:6:""水果"";s:4:""type"";s:6:""leader"";}","488"
"2017-04-24 16:38:02","268745","a:2:{s:3:""key"";s:6:""水果"";s:4:""type"";s:6:""leader"";}","488"
"2017-04-24 16:37:54","268745","a:2:{s:3:""key"";s:6:""零食"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:36:03","112859","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 16:35:21","212386","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-24 16:35:12","212386","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-24 16:34:12","212386","a:2:{s:3:""key"";s:3:""贝"";s:4:""type"";s:6:""leader"";}","404"
"2017-04-24 16:33:58","212386","a:2:{s:3:""key"";s:3:""贝"";s:4:""type"";s:6:""leader"";}","404"
"2017-04-24 16:32:54","221009","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:32:12","155340","a:2:{s:3:""key"";s:3:""薯"";s:4:""type"";s:0:"""";}","372"
"2017-04-24 16:32:08","155340","a:2:{s:3:""key"";s:6:""白薯"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:32:00","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-24 16:31:57","70871","a:2:{s:3:""key"";s:3:""猫"";s:4:""type"";s:0:"""";}",
