"36703","75&5943.80"
"36755","1&139.00"
"36774","4&362.70"
"36776","4&386.00"
"36786","3&149.90"
"36797","44&3916.40"
"36906","7&744.20"
"36946","31&2946.70"
"37058","28&2450.70"
"37073","182&16219.30"
"37074","32&3086.70"
"37078","29&3673.10"
"37103","29&1694.80"
"37105","155&17932.50"
"37107","2&507.80"
"37162","69&5277.50"
"37253","80&7415.50"
"37299","18&1415.10"
"37302","28&2756.80"
"37326","12&1262.80"
"37433","168&15010.90"
"37447","1042&98349.90"
"37457","60&6666.50"
"37480","178&17540.00"
"37552","16&1336.70"
"37570","59&6196.50"
"37577","8&635.00"
"37616","2&79.80"
"37659","14&1428.30"
"37660","4&339.80"
"37744","18&1415.00"
"37787","6&803.80"
"37879","112&12220.40"
"37896","36&3693.80"
"37910","39&3463.50"
"37921","21&2511.70"
"37956","3&194.70"
"38087","9&606.10"
"38120","7&544.70"
"38294","49&6007.20"
"38308","4&405.70"
"38322","2&111.90"
"38388","21&1867.50"
"38569","2&129.80"
"38617","1635&157688.20"
"38619","1&56.80"
"38710","33&4576.60"
"38765","28&2558.30"
"38806","29&2591.00"
"38903","2&166.80"
"38911","34&2953.10"
"38982","28&5168.10"
"39030","21&2726.90"
"39163","169&15831.70"
"39182","5&222.40"
"39196","6&550.50"
"39338","12&1168.30"
"39340","4&291.50"
"39352","6&460.40"
"39378","6&512.60"
"39381","3&260.70"
"39494","1&159.00"
"39498","1&139.80"
"39546","1&79.90"
"39635","2&228.00"
"39692","7&835.50"
"39697","59&4688.00"
"39756","25&1233.80"
"39784","5&579.40"
"39825","1&69.00"
"39831","30&2517.30"
"39840","18&1421.40"
"39871","124&11182.70"
"40101","22&3419.40"
"40180","18&1341.90"
"40218","4&308.80"
"40567","3&354.90"
"40604","7&471.70"
"40628","15&915.80"
"40708","1&69.90"
"40755","2&326.00"
"40805","509&66381.60"
"40807","60&4938.40"
"40858","286&28806.80"
"40866","53&5837.90"
"40955","86&8304.00"
"40988","15&1550.00"
"41020","1&450.00"
"41116","20&2385.80"
"41268","26&2937.80"
"41290","207&19632.00"
"41317","1&269.00"
"41339","1&139.00"
"41471","12&920.50"
"41584","23&2015.90"
"41597","4&161.70"
"41722","2&136.00"
"41724","4&289.80"
"41776","21&1626.30"
"41861","4&367.70"
"41867","28&3032.00"
"41905","9&1004.90"
"41949","1&184.00"
"42158","50&4376.70"
"42160","2&337.90"
"42183","142&24024.20"
"42279","1&49.90"
"42331","276&25023.40"
"42422","2&116.40"
"42435","8&825.30"
"42544","23&2148.90"
"42546","19&1583.90"
"42598","6&487.80"
"42601","46&3432.20"
"42641","2&218.80"
"42734","3&149.90"
"42743","26&3050.00"
"42744","39&2928.40"
"42900","20&1852.30"
"42902","234&20559.10"
"42925","114&13286.10"
"43034","45&3763.80"
"43035","1&89.00"
"43076","485&46057.80"
"43287","215&20269.50"
"43351","91&9800.00"
"43517","234&21131.90"
"43519","8&678.60"
"43538","3&451.00"
"43612","10&732.00"
"43680","22&2326.10"
"43729","27&2340.60"
"43788","4&351.80"
"43923","56&4723.30"
"43936","23&2115.60"
"43937","31&2750.70"
"43993","168&17245.40"
"44035","15&944.70"
"44186","608&57802.60"
"44211","2&129.70"
"44360","19&2537.10"
"44390","1&69.90"
"44640","40&3747.90"
"44701","6&598.30"
"44850","3&397.90"
"45009","9&779.50"
"45015","25&1813.40"
"45228","5&380.80"
"45231","30&2623.40"
"45269","1&152.00"
"45335","53&5169.80"
"45427","102&10931.90"
"45520","5&328.10"
"45550","1&158.00"
"45653","18&1206.80"
"45720","15&1810.50"
"45784","18&1735.40"
"45789","11&1107.30"
"45879","10&548.00"
"45880","5&544.00"
"45899","13&1185.50"
"46006","7&1487.70"
"46036","8&614.90"
"46085","443&37639.10"
"46193","17&1134.60"
"46325","140&13768.70"
"46375","13&1219.40"
"46381","1&84.90"
"46395","10&1093.20"
"46417","1&128.00"
