279034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&564.80,0,6&665.60,20&1576.30
279174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27&2685.70,3&387.90,3&234.80,1&138.00,3&252.70
279245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&213.80,75&8088.90,63&5797.50,47&4419.20,48&6649.90
279278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&99.90,0
279398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&401.30,3&231.20,7&532.60,7&632.50,13&838.50
279516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&336.70,10&819.30,1&59.90,2&215.70
279622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27&2422.20,28&2937.60,3&235.60,6&602.60,13&1326.10
279629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&135.00,0,0
279635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&119.00,3&404.80,3&145.70,0,3&659.00
279696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&176.80,1&44.90,0,0,0
279797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12&1019.80,1&92.00,1&69.90,0,0
279804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&765.00,12&800.00,12&842.30,4&287.70,5&400.70
279911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&467.10,13&1462.70,23&2127.40,10&868.40,5&600.90
280038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500&49421.60,249&26457.20,204&17610.30,168&14792.20,166&20872.70
280117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&421.70,3&291.80,0,11&896.60,2&278.00
280236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1480.90,36&2747.50,27&2397.00,38&2538.80
280263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&251.00,1&278.00
280296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&129.80,14&784.50,10&668.00,2&137.00
280380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&319.50,12&901.90,10&783.70,0
280433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&2049.50,50&4360.70,41&3529.80,36&3103.40,26&3167.60
280593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1449.70,14&1407.10,17&1051.60,0,0
280769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56&4737.00,2&196.50,5&355.40,1&559.20,0
280827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31&2831.60,80&8548.70,17&1579.90,11&1148.10,5&304.80
280853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&83.40,1&99.90,4&298.90,0
280864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&168.90,11&1025.10,3&384.00,0,0,0
280892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&89.90,2&185.70
280910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&573.60,3&310.90,12&1028.80,13&1022.90,11&863.20
280964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140&12556.60,67&6225.40,93&8813.90,63&5453.60,31&3750.00
280999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&79.00
281087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&425.80,7&1146.60,10&933.20
281185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&817.60,1&98.00,0,0,0
281304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&79.90,11&968.40,6&576.30
281370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&106.00,7&466.90,3&155.50,8&289.60,3&199.70
281389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&505.70,3&274.40,0,0,0
281454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175&113838.00,791&75196.20,727&67732.50,839&71028.10,1240&108853.10
281480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&1089.10,2&268.50,2&159.80,7&474.70,6&547.60
281490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&1046.10,1&55.00,0,1&66.60,0
281514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1700.50,17&1391.80,2&196.80,15&880.80,12&974.40
281637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&128.00,0,6&557.90,6&637.90,9&630.30
281686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&1169.40,24&3213.00,25&2329.60,20&2813.70
281759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&428.20,12&876.30
281764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1460.80,7&487.00,0,4&423.80,2&109.80
281816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&59.90,4&234.00,6&297.40,0
281876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&2222.00,13&830.00,1&88.00,1&89.90,1&88.00
282095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&67.00,7&548.30,2&174.80,1&67.00,0
282125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&975.80,4&412.70,6&698.60,28&3828.90
282132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&139.80,1&119.90
282145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207&17694.70,70&6409.90,74&7016.20,198&16903.80
282182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&567.50,19&1802.20,19&1729.30,17&1602.00,19&1719.40
282256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&229.70,4&331.30,1&55.00,0
282300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&109.90,11&1369.80,10&943.70,6&936.70,20&1376.30
282403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&153.30,0,0
282407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&306.90,12&1020.30,0,3&227.40,3&257.40
282408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&354.50,0,4&395.80,0,1&128.00
282413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&968.30,2&164.70,0,1&49.90,1&119.00
282424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35&3526.40,12&1061.70,14&1252.50,2&244.00,3&451.80
282521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&109.80,6&545.40,0,1&184.00,1&59.90,3&406.80
282695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&65.00
282732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50&4400.70,47&3932.60,26&2090.30,63&10392.80
282794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&187.00
282824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&49.00,0,0
282866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&177.90,8&594.20,0,0
282911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24&1666.50,16&1147.30
282985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&59.90,0
283021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1252.00,1&89.00,2&98.90,2&113.80,6&321.00
283076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&260.90,1&79.90,0,17&1196.70
283095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104&10541.40,22&2298.30,35&3279.20,37&3070.20,22&1584.80
283163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&136.00,0,0
283177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&248.90,2&73.60,3&316.10,17&1619.00
283229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&695.40,7&569.60,2&117.90,0,0
283299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28&2500.50,26&2652.70,11&912.80,4&354.60,10&589.00
283326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87&6843.20,90&8507.90,192&17200.60
283514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&1085.00
283556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&517.70,7&751.80,5&452.90,2&307.80,0
283651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39&2904.20,16&1070.40
283684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59&6117.70,73&5832.10,20&1693.50,26&2041.50,40&3017.90
283708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&356.20,24&1936.00
283896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&345.50,2&175.90,3&297.00
283982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&253.90,3&269.90,2&159.80,0,0
284036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43&3827.50
284204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68&7041.60,73&7613.00,72&6841.90,185&17094.20,88&8754.50
284263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.90,13&1105.00,14&1202.10,32&2380.10,17&1412.70
284281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1436.10,42&4125.00,14&1217.00,17&1449.40,30&2449.20
284540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&48.00,0,0
284565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14&1297.30,30&2641.00,14&963.50,21&1194.50
284597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&65.80,11&995.60,6&428.70,1&119.00,1&99.90
284626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111&12478.00,150&14670.30,270&25909.90,161&17352.20,107&13228.90
284660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&39.90,16&1487.30,11&758.00,21&1386.90
284748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&359.60,3&228.60,0,2&234.80
284827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&194.90,0,5&275.50,0,0
285004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328&33330.50,342&32983.00,333&28938.20,417&37831.20
285085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&525.80,1&59.90,0,0,1&88.00
285283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&585.80,13&1053.00,5&291.70,7&821.70,0
285312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&248.90,15&1271.50,6&473.60,2&197.80
285320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1140.10,6&841.80
285607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&45.00,0,0
285647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31&1936.90,33&2151.00,11&865.70
285690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&1116.30,9&1203.30,4&653.80,20&2255.10,21&1673.80
285952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&519.60
286001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&881.40,5&330.40
286068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&85.00,20&1699.40,19&1870.30,13&1240.10
286406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&88.00,0,0
286522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&82.80,1&85.00,1&90.00,0,0
286545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169&15970.70,194&18737.90,250&20705.30,369&32883.30
286547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&53.70,0
286557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27&2429.70,82&7954.90,77&7675.80,41&2912.80,40&3771.50
286632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&469.80
286706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25&2137.60,5&498.80,0,0,2&101.40
286824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&194.40,2&187.90
286867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&105.90,2&147.90,1&99.90,0,0
286893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&959.50,4&247.70,1&49.90,1&94.80,0
286944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28&3452.30,47&4109.70,68&5667.20,74&5838.70
287036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26&2437.90
287061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1504.60,2&133.00,0,0,0
287097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&177.00
287207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1249.40,26&3361.90,38&4458.20,9&671.80
287301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&196.00,2&224.00,2&119.80,0,0
287363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&103.80,0,0
287412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&131.90,1&89.00,0,0,0
287452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&612.90,10&866.50,3&295.90,1&128.00,3&289.70
287714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&2256.70,17&1524.00,14&1143.10,13&1060.70,0
287769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12&1376.00,21&1916.10,1&59.90,4&461.90,0
287937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&78.00,5&398.50,2&118.90,2&194.70,2&179.80
287967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23&2167.10,1&65.00,4&325.00,6&497.10,9&822.20
288029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66&5227.60,25&1598.00,18&1460.90
288040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&626.60,0,1&109.90,0,0
288045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76&7131.60,125&11361.70,73&6200.00,64&5566.10
288050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&391.60,5&349.50,19&1223.50,15&1034.00
288129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30&2665.60,33&2856.60,26&2231.50,9&640.70
288192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25&1888.60,53&4732.70,56&5997.00
288268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35&2749.80
288311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&366.60,57&4358.40,102&7931.40,83&6427.50,92&7118.80
288418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48&4211.30
288420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&524.30,11&1049.50,36&5817.40
288521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&129.40,1&74.80,0,0,0
288550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&341.90,1&59.90,0,0,1&59.90
288611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&425.80,2&107.90,0,0,0
288635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&177.00,0
288760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&186.90,5&263.50,3&382.10,0,0
288959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&749.20,6&432.20,5&125.40
289030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23&1687.20,12&482.70,23&2519.00
289114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&993.80,9&610.90,2&325.00
289239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1228.20,10&808.40,4&651.80,1&78.00
289363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&262.60,7&864.30
289439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&284.60,2&126.80
289452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&447.90,0,9&699.30,16&1454.90,0
289513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13&1466.10,4&495.80,2&164.80,2&355.90
289710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&59.90,0
289711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&175.00
289713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.00,21&1452.50
289973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.00,1&98.00,0,1&53.80,0
290367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&94.90,2&164.40,0
290378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&318.70,6&396.50,1&59.90,4&256.70,6&483.70
290379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&129.80
290459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&197.00,3&214.80,1&65.00,0,1&114.90
290477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13&1121.10,17&1345.50,10&973.20,14&1671.30
290553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&77.50,3&507.00
290664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1697.40,11&827.20,5&344.60,4&323.60,0
290668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1323.20,1&69.90,1&69.90,1&94.80,2&147.90
290701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&227.90,8&744.30,8&770.30,3&1051.80,0
290781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&364.70,14&1088.60,6&506.60,10&530.00
290792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149&14539.90,177&16153.10,128&12337.40,163&13545.10
290797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&509.30,9&641.30,10&495.90
290805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&175.70,33&3132.60,34&3105.20,6&420.20,13&1133.00
290888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&36.80,1&36.80,2&198.00
290998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1834.90,17&1737.50,20&1509.30,18&2515.60
291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&618.80,25&1922.50,17&1243.40,10&681.60
291310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&1050.90,85&7210.20,50&4323.40,44&3381.90
291528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&296.90,1&74.90,0,0,1&99.00
291541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&418.90,3&367.90,0,0
291621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&109.90,3&345.90,0,0,0
291660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&531.00,6&730.20,39&3127.70,2&311.90,1&74.80
291663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&49.90,2&188.00,2&113.80
291689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19&1841.70
291924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&171.90
291935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28&2892.30,24&2046.50,31&2501.70,13&1280.40,27&2569.70
291955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&89.90,11&891.90,24&1988.90,12&952.70,5&396.50
291967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&616.60,2&164.00,6&467.50,2&123.70
292014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&304.70,6&340.60,0
292021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&105.90,0,1&36.80,0,0
292024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&161.00,10&794.60,17&1314.30,14&823.50,20&1210.90
292044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&890.50,2&186.00,2&149.80,2&198.00
292166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19&1458.80,33&2577.60,25&1629.80
292395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&865.80,2&208.00,1&128.00,0,0
292477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&89.90,7&764.80,14&993.40
292600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14&804.90,6&196.00
292607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&1188.30,8&534.20,4&315.90,2&127.90,1&99.00
292613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&226.70,3&302.00
292688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&297.00,7&450.50,13&937.60
292778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&355.70,0,1&79.90
292807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&418.00,3&217.80,0,0,0
292988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&317.80,0
293006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62&5993.40,95&7940.80,52&4189.30,47&3216.40,21&1791.20
293008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&665.60,11&1432.60,14&1144.60,26&2269.00,15&1447.50
293068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&159.80,0,0
293078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&138.00,0,0
293270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&329.80,2&199.80,1&64.90,2&164.00,13&1058.40
293319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&219.70,1&123.00,1&99.90,0,0
293554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&723.60,3&369.00,0,0,0
293586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&794.40,10&890.60,11&825.00,18&1064.80,23&1980.90
293623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109&10891.80,74&7281.30,61&5948.00,59&4340.50,83&8044.80
293624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40&3519.20,37&2977.60,26&2075.00,28&2137.00,15&1272.70
293625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&271.40
293627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37&8486.90
293636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&989.10,1&129.00,0,0,1&99.90
293657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103&12711.10,152&15633.80,142&13638.80,163&12131.70,160&15045.70
293668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&555.90,4&292.80,2&160.70,8&923.60,19&1607.20
293679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&360.70
293684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&757.30,0,0,4&234.60,2&158.00
293792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1203.10,8&626.20
293842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54&5673.70,44&4122.70,29&2389.60,28&2328.20,18&1744.70
294101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&486.40,10&1012.50,9&1073.30,0,0
294155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&755.70,3&239.70,2&214.90,1&118.00,2&503.80
294157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13&915.40,4&211.70,1&65.00,5&418.80,4&298.80
294181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&345.70,6&917.60,10&1021.70,3&363.30,7&512.80
294277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&1959.60,56&7219.70,26&2583.90,16&1427.80,7&594.20
294317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23&1670.90,19&1326.90,13&1021.60,3&218.00,1&59.90
294472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.90,0
294494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24&2108.80,13&1049.90,2&179.80,0,36&1782.30
294541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180&16668.70,169&15734.70,221&19864.10,214&17862.90
294578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&220.00,8&543.80,1&107.40
294623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1778.90,11&1623.10,4&336.80,8&686.40,11&843.50
294653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35&3575.20
294662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381&40374.00,472&47036.60,598&59413.90,637&59137.80,739&68274.20
294682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&599.30,18&1381.90,55&5160.10
294708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&198.50,0
294756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&486.60,19&1361.70
294807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44&4537.60,21&1765.20,15&1513.30,30&2029.20,86&12206.30
294860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30&3257.50,74&6486.00,49&4217.30,49&3907.70,30&2311.80
294887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.00,3&225.50,0
294894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1389.60,7&644.50,1&177.00,8&833.70
294916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&328.60,11&1006.00,10&637.60,2&128.90,4&158.10
294972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&686.70,0,4&127.60,4&348.70
294981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&20.00,0,0,20&411.00,0
295351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&524.00
295546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&78.00,4&171.60,16&1057.90
