"318837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&300.40"
"318847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&679.40","57&5040.20","51&4119.00","47&3941.20"
"318880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&413.40"
"319067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.00","5&636.00","2&134.80","1&49.90"
"319223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&273.40","54&3863.10","0"
"319445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&597.70","5&289.60","1&49.90","0"
"319618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&648.90","12&1116.00","5&551.00","0"
"319775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&331.90"
"319834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&301.60","2&212.90","1&79.90","3&294.70"
"319836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&863.20","6&578.20","3&267.90"
"319838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31&2731.30","7&530.70","9&1037.50"
"319844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43&4028.10"
"319940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&115.70","1&85.00","0","0"
"320374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&83.40","22&1783.50"
"320496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&423.80","1&116.00"
"320520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&258.80","1&69.90","1&119.90"
"320546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&229.80","0"
"320553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&311.90","15&1534.40","8&618.60","6&451.70"
"320584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&789.10","11&768.00","11&731.10"
"320635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31&2836.00","18&1559.90","2&125.70","0"
"320746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&236.80","7&592.40","5&524.60","3&189.70"
"320761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50&3981.50","65&4693.80"
"320974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&133.60"
"320980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2372.50","23&1916.50"
"320984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&644.00","3&174.80","0","0"
"320990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&901.90","9&690.60","13&1587.60"
"321064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63&6053.40","19&1914.60","22&1932.60","11&1545.90"
"321235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&790.60","2&173.30","0","2&143.90"
"321281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&86.00","2&174.80"
"321425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&55.00","2&119.80","0","0"
"321436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&1758.60","10&793.90","11&787.50","5&377.60"
"321464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25&2410.10"
"321476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&263.80","1&66.80","1&118.00"
"321580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42&4084.40","8&602.50","3&256.90"
"321591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60&5037.40","136&12707.90","137&10881.00"
"321698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&639.50","16&1444.70","9&1094.40","8&646.30"
"321734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&99.80","11&697.60","1&73.60","0"
"321844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.90","0"
"321873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&335.80","2&108.90","0","2&143.00"
"321874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&877.40","26&2008.20","17&1531.00","2&338.90"
"321948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1430.50","45&4781.10","33&3548.40","27&2482.30"
"322102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64&5517.20","143&12318.80","176&13068.80"
"322126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&339.50"
"322275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","222&22530.10","65&6076.80","149&15041.70"
"322383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&532.80","0","5&404.90","15&888.10"
"322566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&537.10","20&1877.60","16&1053.10"
"322650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&131.60","0","1&65.00","0"
"322694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00","1&54.00"
"322725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&183.00","18&1422.10","14&910.90"
"322754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&938.30","51&4658.10","23&1682.50","2&106.80"
"322816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1283.30"
"322854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&174.70","2&119.80"
"322868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&1606.10","3&205.60","6&479.40"
"322919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&309.20","11&1286.70","11&715.10"
"323033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&66.60","0","1&99.90","1&89.90"
"323096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&119.80","10&732.50","1&89.90","0"
"323201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&130.00"
"323413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&196.00","6&442.60"
"323578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&779.50","30&2513.80","23&2104.90"
"323721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&493.00","2&138.00","0"
"323774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&281.70","2&154.70","0"
"323858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90","10&780.50","6&388.10"
"323932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&612.90","0","0","1&216.80"
"323937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&494.60","32&2982.40"
"323951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&899.30","0","1&88.80","2&384.00"
"324051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&197.80","1&89.90","2&154.80"
"324247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48&4490.70","71&5944.10","47&3814.90"
"324304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44&4107.20","66&5825.20","45&4340.40","33&2439.30"
"324377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&99.90","1&109.00"
"324402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&434.90","46&3550.20","41&3183.10"
"324427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&419.20","0"
"324471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1752.30","22&2151.20","26&2093.70","12&1149.10"
"324509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&359.00"
"324554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&895.70","11&729.90"
"324571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&727.20","1&89.90"
"324586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&184.60","1&123.00","0","0"
"324617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0","9&680.90"
"324680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205&20209.70","243&23080.50","205&17349.20","153&12336.10"
"325000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&3368.90","10&939.60","12&803.30","8&175.10"
"325019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&3141.50","29&3596.80"
"325218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&209.60"
"325250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108&8625.20","64&4887.70"
"325285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&484.60","15&1086.30","30&5528.00"
"325429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&346.50","2&238.70","0","0"
"325444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&149.00","1&49.90","0","0"
"325457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&309.70","11&935.20"
"325480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&157.70","2&103.90","0"
"325509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&114.90"
"325655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89&9630.20","122&10909.30","94&7914.40","88&7941.00"
"325683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&415.10","5&336.60","1&48.00","2&195.70"
"325691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&479.60","1&85.00","1&129.00"
"325711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0","0"
"325885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&112.00"
"325972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&738.40"
"326432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&516.70","1&98.00","5&415.70","5&279.70"
"326736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38&3263.90","375&28712.10"
"326947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&295.80","7&534.40","1&88.00","1&89.90"
"326958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&982.80","27&2409.00","12&1260.20"
"327024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&337.80"
"327146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&434.50","4&336.40"
"327183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&902.30","3&265.90","0"
"327192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1046.50","6&480.70","34&2615.20"
"327358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&174.70","6&399.40"
"327670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&295.80","14&896.00"
"327744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00"
"327911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28&2817.50","122&11220.70","68&5766.60","72&5874.80"
"327937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39&4267.30","33&3459.50","13&1179.90"
"327943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21&1910.60","24&2419.40","40&3228.60","21&1745.10"
"328034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&404.60","9&651.00"
"328043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&703.20","4&327.30","0"
"328104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127&177.88","62&666.37"
"328249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&432.30","7&828.50"
"328258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&72.00"
"328287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00","0"
"328372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&282.70","108&8987.40","111&7806.40"
"328377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&339.50"
"328384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1211.60","14&1098.40","8&617.60","2&186.00"
"328445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&180.00","3&217.90","1&44.90","0"
"328527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35&3357.40","31&2453.00","31&2425.70","40&4008.90"
"328567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1287.20","28&2405.10","18&1323.60"
"328647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&754.10","19&1433.60","2&148.90"
"328669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&713.40"
"328844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1414.70","29&2483.40","38&3694.80","26&1916.00"
"328848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&259.70","1&119.90","0","1&69.90"
"328859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","4&333.70","2&156.00"
"328885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&259.60","6&469.30","0","0"
"328983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32&4185.10","0","6&586.60","6&532.20"
"329063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2484.80","12&1154.20"
"329098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&385.90","2&186.80","5&359.20"
"329102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1156.00","25&2067.90","18&1282.90"
"329198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1307.10","2&221.00","0","0"
"329233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","0"
"329263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&39.90","2&144.90","0","0"
"329265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&273.00","1&94.90","1&54.00","0"
"329271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&108.00","3&213.00","0","0"
"329284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&385.80","2&212.90","0","3&153.80"
"329410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64&5808.90","310&27201.50","194&17249.60","200&15903.60"
"329415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&303.40"
"329669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2657.70","9&752.50","13&952.40","5&376.80"
"329810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47&4861.70","43&3466.40","15&1099.70"
"329816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&284.00","22&2139.50","19&1904.70"
"330037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40&3119.00","155&12734.50"
"330102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&494.90","5&651.60"
"330105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16&1866.90","13&1171.10","4&299.60","3&274.70"
"330128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&110.80","1&89.90"
"330286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&475.80","5&462.90","6&589.90"
"330336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&90.00","0"
"330456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&760.50","22&2144.10","20&1325.70"
"330480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83&8459.80","143&13927.50","80&7280.70","113&8957.00"
"330492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&328.90","2&144.00","2&179.80","3&107.40"
"330601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&782.50","1&69.90","1&59.90","0"
"330643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&2534.60"
"330757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73&7035.80","140&11322.50","105&8704.50"
"330807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&942.50","9&809.20","3&224.80","7&709.70"
"330880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0"
"330964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&392.90","1&65.00","0","0"
"331001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&517.60","6&433.30","0","0"
"331031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&239.70"
"331038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&471.50"
"331091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00","1&54.00","0","0"
"331115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&210.60","3&212.90","0"
"331288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.00","6&534.50"
"331319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33&2878.60","46&3967.20","32&2325.50"
"331390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.80","5&395.80","1&78.00","0"
"331502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&90.00","0","2&156.00","2&167.00"
"331568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&268.80"
"331709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1012.60"
"331714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","7&585.70","14&1110.50","24&1710.90"
"331732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2161.00","15&1076.60","20&2371.50","12&994.40"
"331749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&668.70","12&930.00","16&1114.60","5&486.40"
"331764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30&2591.40","8&809.60","5&362.70"
"331813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&2280.80","10&898.00","17&1216.30","6&603.60"
"331873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&124.90","0"
"331914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&3527.50","28&4902.90"
"331920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&308.70","21&1205.80"
"331932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&815.10","0"
"331939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&177.90"
"332201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&297.70"
"332351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1639.80"
"332361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87&9621.00","75&8513.10"
"332614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&654.50","1&354.00"
"332630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&98.00","12&1146.30","0","4&348.00"
"332640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&205.70","11&899.40","2&184.80"
"332672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&1395.20","36&3009.10","80&5772.10"
"332741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&572.50","4&308.10","12&1165.40","19&1870.90"
"332795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&265.90","1&59.90","0","0"
"332818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&1233.60","17&1707.30","37&3238.10","18&1470.50"
"332852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118&9264.50","260&22460.90","217&19557.20"
"333036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&139.80","0"
"333132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&1022.90","18&1716.50"
"333139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","926&85784.20","2161&209231.60","2428&209906.30"
"333210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&109.90","27&2114.70","26&2479.10","20&1531.30"
"333514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47&3846.10","83&6976.60","70&5714.00","59&4277.60"
"333755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&44.70","3&219.70","17&904.80"
"333858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28&2246.70","5&283.00","19&1478.40"
"333923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&254.00","15&1013.60"
"333990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25&2564.60","11&1027.40","5&592.90","0"
"334025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&944.00","8&693.50"
"334036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&975.80","3&187.40"
"334074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.00","2&159.80"
"334347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&143.00","1&130.00"
"334520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&199.70","0"
"334622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161&14399.10","145&12824.30","168&13826.00"
"334633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&281.90","9&974.70","9&661.30"
"334817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&360.90","16&1360.40","25&1467.70"
"334821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1334.80","4&304.60","1&112.80"
"334897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90","2&164.90","0"
"335050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&167.90","2&133.00","0"
"335182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&603.10","3&295.60"
"335216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&287.80","0","1&576.00","0"
"335245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&620.60","32&2556.70","20&1442.70","71&7419.30"
"335251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&188.00","2&176.00","0","0"
"335370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&176.00","0","10&809.40","12&899.90"
"335538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&144.90","4&379.70","5&825.60"
"335543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&85.00","0","0"
"335568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&63.80"
"335582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118&11261.90","40&3256.60","59&5006.70"
"335634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90"
"335860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&128.00","2&217.90"
"335936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&252.40","6&512.10"
"336033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&843.90","12&1152.70","8&720.30"
"336114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1578.40","15&1244.10","17&1083.70","24&1951.00"
"336116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&297.00","5&341.60"
"336221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&1702.50","2&174.90","1&170.00"
"336227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&486.70","4&377.80","0"
"336271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1405.10","20&1779.10","25&2864.30","24&1936.00"
"336305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83&7701.70","127&10631.20","53&4317.90","33&2631.90"
"336323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&186.40","1&114.80","2&145.80"
"336497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&402.70","6&547.50","3&299.80"
"336546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&347.60","1&48.00","1&89.90","0"
"336849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128&11800.50","105&8608.40","222&18645.10"
"336974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&543.50","1&59.90","2&183.00","2&141.90"
"336979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&530.40"
"337016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&196.00","13&767.40","1&85.00","3&294.70"
"337098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&271.60","8&676.20","7&443.30"
"337234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&124.70","0"
"337260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29&2429.90","10&707.50","18&1571.60","2&129.80"
"337395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&159.80","1&71.60","3&223.70","1&59.90"
"337459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&123.80","1&74.90","0","0"
"337462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&144.90","0"
"337535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&168.00","13&1060.30","5&390.40","0"
